bookrow_id,bookstoreid,storeid,storenumber,storedisplayname,termid,termname,termnumber,programid,programname,campusid,campusname,department,departmentname,division,divisionname,courseid,coursename,section,sectionname,instructor,schoolname,cmid,mtcid,bookimage,title,edition,author,isbn,materialtype,requirementtype,publisher,publishercode,productcatentryid,copyrightyear,pricerangedisplay,booklink,store_url,user_guid,course_codes,created_on,last_updated_on,code
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,503,503,62,62, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002100372_t.gif,Counseling Today: Foundations of Professional Identity,2ND 19,"granello,darcyh.",9780134816425, ,REQUIRED,PEARSON, , , ,$131.72, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:31,2022-8-24 9:47:31,763_1_22_F_95_503_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,503,503,62,62, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002303636_t.gif,Publication Manual of the American Psychological Association (Paperback),7TH 20,americanpsychologicalassociation,9781433832161, ,REQUIRED,AM PSYCHOL, , , ,$31.99, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:31,2022-8-24 9:47:31,763_1_22_F_95_503_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,602,602,01,01, ,SUNY Brockport Official Bookstore, , ,/_ui/responsive/common/images/image-not-found.png,THEORIES OF PSYCHOTHERAPY & COUNSELING,6,sharf,9780357671047, ,REQUIRED,CENGAGE L, , , ,$156.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:31,2022-8-24 9:47:31,763_1_22_F_95_602_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,602,602,02,02, ,SUNY Brockport Official Bookstore, , ,/_ui/responsive/common/images/image-not-found.png,THEORIES OF PSYCHOTHERAPY & COUNSELING,6,sharf,9780357671047, ,REQUIRED,CENGAGE L, , , ,$156.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:31,2022-8-24 9:47:31,763_1_22_F_95_602_3
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,602,602,61,61, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:31,2022-8-24 9:47:31,763_1_22_F_95_602_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,603,603,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0134844807_t.gif,Foundations of Group Counseling,19,"capuzzi,david/stauffer,markd.",9780134844800, ,REQUIRED,PEARSON, , , ,$124.80, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:32,2022-8-24 9:47:32,763_1_22_F_95_603_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,604,604,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002289335_t.gif,Career Theory and Practice: Learning Through Case Studies,4TH 20,"swanson,janel./fouad,nadya",9781544333663, ,REQUIRED,SAGE, , , ,$110.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:32,2022-8-24 9:47:32,763_1_22_F_95_604_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,606,606,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002303636_t.gif,Publication Manual of the American Psychological Association (Paperback),7TH 20,americanpsychologicalassociation,9781433832161, ,REQUIRED,AM PSYCHOL, , , ,$31.99, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:32,2022-8-24 9:47:32,763_1_22_F_95_606_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,606,606,01,01, ,SUNY Brockport Official Bookstore, , ,/_ui/responsive/common/images/image-not-found.png,Program Evaluation,20,"rubin,allen",9781108799096, ,REQUIRED,CAMB, , , ,$49.99, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:32,2022-8-24 9:47:32,763_1_22_F_95_606_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,606,606,02,02, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:32,2022-8-24 9:47:32,763_1_22_F_95_606_2
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,606,606,61,61, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:32,2022-8-24 9:47:32,763_1_22_F_95_606_3
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,612,612,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0553447459_t.gif,Evicted: Poverty and Profit in the American City,16,"desmond,matthew",9780553447453, ,REQUIRED,PENG RAND, , , ,$18.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:33,2022-8-24 9:47:33,763_1_22_F_95_612_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,612,612,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002303636_t.gif,Publication Manual of the American Psychological Association (Paperback),7TH 20,americanpsychologicalassociation,9781433832161, ,REQUIRED,AM PSYCHOL, , , ,$31.99, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:33,2022-8-24 9:47:33,763_1_22_F_95_612_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,612,612,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002316789_t.gif,Life-Span Development (Looseleaf),18TH 21,"santrock,johnw.",9781260471960, ,REQUIRED,MCG, , , ,$146.75, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:33,2022-8-24 9:47:33,763_1_22_F_95_612_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,613,613,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0890425558_t.gif,Diagnostic and Statistical Manual of Mental Disorders: DSM-5,5TH 13,americanpsychiatricassociation,9780890425558, ,REQUIRED,AM PSYCHIA, , , ,$160.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:33,2022-8-24 9:47:33,763_1_22_F_95_613_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,613,613,61,61, ,SUNY Brockport Official Bookstore, , ,/_ui/responsive/common/images/image-not-found.png,Complete Adult Psychotherapy Treatment Planner,6TH 21,"jongsma,arthure./petersen,l.mark/bruce,timothyj.",9781119629931, ,REQUIRED,WILEY, , , ,$73.95, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:33,2022-8-24 9:47:33,763_1_22_F_95_613_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,613,613,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1401309445_t.gif,Center Cannot Hold: My Journey Through Madness,07,"saks,elynr.",9781401309442, ,REQUIRED,HACHETTE B, , , ,$18.99, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:33,2022-8-24 9:47:33,763_1_22_F_95_613_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,615,615,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0134384776_t.gif,Foundations for Clinical Mental Health Counseling - Text Only,3RD 18,"gerig,marks.",9780134384771, ,REQUIRED,PEARSON, , , ,$110.92, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:33,2022-8-24 9:47:33,763_1_22_F_95_615_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,615,615,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1506323758_t.gif,Introduction to Clinical Mental Health Counseling: Contemporary Issues,20,"watson,joshua/schmit,michaelk.",9781506323756, ,REQUIRED,SAGE, , , ,$90.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:33,2022-8-24 9:47:33,763_1_22_F_95_615_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,617,617,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1556202938_t.gif,ACA Advocacy Competencies,10,"ratts,manivongj./toporek,rebeccal./lewis,juditha.",9781556202933, ,REQUIRED,AM COUNSEL, , , ,$97.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:33,2022-8-24 9:47:33,763_1_22_F_95_617_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,617,617,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0415890721_t.gif,Professional Counseling Excellence through Leadership and Advocacy,12,"chang,c./minton,c./dixon,a./myers,j./sweeney,t.(eds.)",9780415890724, ,REQUIRED,TAYLOR, , , ,$52.95, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:33,2022-8-24 9:47:33,763_1_22_F_95_617_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,617,617,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1506388469_t.gif,Essentials of Organizational Behavior,2ND 19,"scandura,terria.",9781506388465, ,REQUIRED,SAGE, , , ,$125.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:34,2022-8-24 9:47:34,763_1_22_F_95_617_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,619,619,61,61, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:34,2022-8-24 9:47:34,763_1_22_F_95_619_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,619,619,62,62, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002297506_t.gif,ASCA National Model: A Framework for School Counseling Programs,4TH 19,americanschoolcounselorassociation,9781929289592, ,REQUIRED,ASCA, , , ,$62.33, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:34,2022-8-24 9:47:34,763_1_22_F_95_619_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,619,619,62,62, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002297905_t.gif,ASCA National Model Implementation Guide,2ND 19,americanschoolcounselorassociation,9781929289608, ,REQUIRED,ASCA, , , ,$62.33, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:34,2022-8-24 9:47:34,763_1_22_F_95_619_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,619,619,62,62, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0826136141_t.gif,Career and College Readiness Counseling - With Access,2ND 17,"curry,jennifer",9780826136145, ,REQUIRED,SPRINGER P, , , ,$99.84, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:34,2022-8-24 9:47:34,763_1_22_F_95_619_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,619,619,62,62, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M005186058_t.gif,Cengage Unlimited - Access (1 Semester),18,cengage,9780357700006, ,eBookOption,CENGAGE U, , , ,$134.99, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:34,2022-8-24 9:47:34,763_1_22_F_95_619_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,685,685,61,61, ,SUNY Brockport Official Bookstore, , ,/_ui/responsive/common/images/image-not-found.png,CAREER THOUGHTS INVENTORY TEST BOOKLET,Not Found,sampson,2819280057233, ,REQUIRED,PSYC ASSMT, , , ,$5.27, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:34,2022-8-24 9:47:34,763_1_22_F_95_685_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,685,685,61,61, ,SUNY Brockport Official Bookstore, , ,/_ui/responsive/common/images/image-not-found.png,MYERS-BRIGGS TYPE INDICATOR,Not Found,mbti,2819280057691, ,REQUIRED,CPP INC, , , ,$21.95, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:34,2022-8-24 9:47:34,763_1_22_F_95_685_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,685,685,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0190672757_t.gif,Assessment in Counseling: Practice and Applications,18,"balkin,richards.",9780190672751, ,REQUIRED,OXF, , , ,$100.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:34,2022-8-24 9:47:34,763_1_22_F_95_685_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,685,685,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002303636_t.gif,Publication Manual of the American Psychological Association (Paperback),7TH 20,americanpsychologicalassociation,9781433832161, ,REQUIRED,AM PSYCHOL, , , ,$31.99, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:34,2022-8-24 9:47:34,763_1_22_F_95_685_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,685,685,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M005066457_t.gif,DSM-5 Diagnosis in Schools,20,"tobin,reneem./house,alvine.",9781462543748, ,REQUIRED,GUILFORD, , , ,$31.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:34,2022-8-24 9:47:34,763_1_22_F_95_685_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,685,685,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0890425558_t.gif,Diagnostic and Statistical Manual of Mental Disorders: DSM-5,5TH 13,americanpsychiatricassociation,9780890425558, ,Recommended,AM PSYCHIA, , , ,$160.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:35,2022-8-24 9:47:35,763_1_22_F_95_685_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,718,718,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1609182278_t.gif,Motivational Interviewing,3RD 13,"miller,williamr.",9781609182274, ,REQUIRED,GUILFORD, , , ,$72.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:35,2022-8-24 9:47:35,763_1_22_F_95_718_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,718,718,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1305865782_t.gif,Intentional Interviewing and Counseling: Facilitating Client Development in a Multicultural Society,9TH 18,"ivey,allene.",9781305865785, ,REQUIRED,CENGAGE L, , , ,$171.60, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:35,2022-8-24 9:47:35,763_1_22_F_95_718_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,718,718,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1305405218_t.gif,"Case Documentation in Counseling and Psychotherapy: A Theory-Informed, Competency-Based Approach",16,"gehart,dianer.",9781305405219, ,Recommended,CENGAGE L, , , ,$131.04, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:35,2022-8-24 9:47:35,763_1_22_F_95_718_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,718,718,02,02, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1609182278_t.gif,Motivational Interviewing,3RD 13,"miller,williamr.",9781609182274, ,REQUIRED,GUILFORD, , , ,$72.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:35,2022-8-24 9:47:35,763_1_22_F_95_718_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,718,718,02,02, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1305405218_t.gif,"Case Documentation in Counseling and Psychotherapy: A Theory-Informed, Competency-Based Approach",16,"gehart,dianer.",9781305405219, ,REQUIRED,CENGAGE L, , , ,$131.04, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:35,2022-8-24 9:47:35,763_1_22_F_95_718_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,718,718,02,02, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1305865782_t.gif,Intentional Interviewing and Counseling: Facilitating Client Development in a Multicultural Society,9TH 18,"ivey,allene.",9781305865785, ,REQUIRED,CENGAGE L, , , ,$171.60, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:35,2022-8-24 9:47:35,763_1_22_F_95_718_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,720,720,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0826106838_t.gif,Trauma Counseling,12,"levers,lisalopez",9780826106834, ,REQUIRED,SPRINGER P, , , ,$120.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:35,2022-8-24 9:47:35,763_1_22_F_95_720_4
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,720,720,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1305865782_t.gif,Intentional Interviewing and Counseling: Facilitating Client Development in a Multicultural Society,9TH 18,"ivey,allene.",9781305865785, ,REQUIRED,CENGAGE L, , , ,$171.60, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:36,2022-8-24 9:47:36,763_1_22_F_95_720_4
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,720,720,02,02, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0826106838_t.gif,Trauma Counseling,12,"levers,lisalopez",9780826106834, ,REQUIRED,SPRINGER P, , , ,$120.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:36,2022-8-24 9:47:36,763_1_22_F_95_720_3
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,720,720,02,02, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1305865782_t.gif,Intentional Interviewing and Counseling: Facilitating Client Development in a Multicultural Society,9TH 18,"ivey,allene.",9781305865785, ,REQUIRED,CENGAGE L, , , ,$171.60, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:36,2022-8-24 9:47:36,763_1_22_F_95_720_3
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,720,720,03,03, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:36,2022-8-24 9:47:36,763_1_22_F_95_720_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,720,720,61,61, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:36,2022-8-24 9:47:36,763_1_22_F_95_720_2
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,720,720,62,62, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:36,2022-8-24 9:47:36,763_1_22_F_95_720_5
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,721,721,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1560328479_t.gif,Becoming a Effective Supervisor,00,"campbell,jane",9781560328476, ,REQUIRED,TAYLOR, , , ,$52.95, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:37,2022-8-24 9:47:37,763_1_22_F_95_721_5
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,721,721,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0805853685_t.gif,New Handbook of Counseling Supervision,05,"borders,lesliedianne",9780805853681, ,REQUIRED,TAYLOR, , , ,$160.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:37,2022-8-24 9:47:37,763_1_22_F_95_721_5
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,721,721,03,03, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:37,2022-8-24 9:47:37,763_1_22_F_95_721_6
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_95,EDC, , ,721,721,04,04, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:47:37,2022-8-24 9:47:37,763_1_22_F_95_721_1
